SMILES,Solubility,MolLogP,MolMR,HeavyAtomCount,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,TPSA,LabuteASA,BertzCT
NC(Cc1c[nH]c2ccc(O)cc12)C(O)=O,-1.3430000000000002,0.8279000000000003,59.278700000000015,285.49709155192784,3.0,84.0,2.0,99.34,91.5069347168848,533.0092387418979
OCC(O)C=O,-0.489,-1.4615,19.1566,6.0,2.0,36.0,0.0,57.53,35.21912486105856,43.30296890880646
OC(=O)CCCCC1SCC2NC(=O)NC12,-3.0460000000000003,0.7968000000000001,61.59320000000003,16.0,5.0,90.0,0.0,78.43,98.35218009520544,297.78872926636205
CCO[S](C)(=O)=O,0.402,-0.0175,26.46979999999999,7.0,2.0,44.0,0.0,43.370000000000005,43.41708274397426,123.11544605258784
OC(=O)CC(S)C(O)=O,0.522,-0.1558999999999999,32.66259999999999,9.0,3.0,52.0,0.0,74.6,56.900655738900646,132.52932501298082
CCC(=O)c1ccc(N)cc1,-2.627,1.8615,45.47590000000002,11.0,2.0,58.0,1.0,530.2246081339498,66.02764225974326,250.77017257091032
ClC=C,-1.36,1.3687,16.05,343.0241351655434,0.0,18.0,0.0,0.0,24.71785633692358,10.264662506490405
FC=C,-0.276,1.0994000000000002,11.305,3.0,0.0,18.0,0.0,0.0,18.58012551296813,10.264662506490405
FC(F)(F)C(F)(F)Cl,-3.411,2.3803,16.855,8.0,0.0,50.0,0.0,0.0,46.23513638373901,65.40990953421706
FC(F)(F)C(F)(F)C(F)(F)F,-4.518,2.7463,17.057000000000002,11.0,0.0,68.0,0.0,0.0,54.79341848003265,120.39661034611616
OC1CC(O)(CC(O)C1O)C(O)=O,0.179,-2.3214,39.84,13.0,1.0,76.0,0.0,118.22,74.05576342170377,203.02830685572664
CC(C)CBr,-2.432,2.0373,28.631999999999987,5.0,1.0,32.0,0.0,0.0,41.70162497666073,17.609640474436812
CCC(C)C,-3.1630000000000003,2.0524,25.12899999999999,5.0,1.0,32.0,0.0,0.0,34.19901948541598,14.0
CC(C)[N+]([O-])=O,-0.615,0.6715,22.130399999999995,6.0,1.0,36.0,0.0,43.14,36.12211097912257,59.813537528125096
Nc1ccc(cc1)[S](=O)(=O)c2ccc(NCCO)cc2,-2.597,1.5058,78.32370000000002,20.0,5.0,106.0,2.0,92.42,117.5277665689576,664.5701333426623
CC(C)(O)C1CCC(C)(O)CC1,-1.634,1.6985,48.87960000000003,12.0,1.0,72.0,0.0,40.46,74.6063664082618,145.71173956630955
CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2,-4.353,,82.27760000000004,20.0,5.0,106.0,2.0,40.46,120.2666175163327,476.8496098708157
C/C=C(c1ccc(O)cc1)/C(=C/C)c2ccc(O)cc2,-4.948,4.604600000000003,83.51560000000003,20.0,3.0,102.0,2.0,40.46,118.88741145196416,572.6233694045893
OC(=O)c1cccc(c1O)[N+]([O-])=O,-2.149,0.9986,41.72050000000001,13.0,2.0,68.0,1.0,100.67,72.19931056082916,340.89569309988275
Nc1ccc2ccccc2c1N=Nc3ccccc3,-5.916,4.837400000000002,78.97840000000002,19.0,2.0,92.0,3.0,50.74,110.95683039879802,733.3250398040603
CN1C2CCC1CC(C2)OC(=O)C(O)c3ccccc3,-1.44,1.8884,648.2507828842511,20.0,3.0,108.0,1.0,49.77,118.89829670835464,461.8701458124774
OC1C(O)C(O)C(O)C(O)C1O,-0.1,-3.834600000000001,36.0408,12.0,0.0,72.0,0.0,121.38,68.32353295945941,103.58797503894242
[O-][N+](=O)c1cc(c(Cl)c(c1)[N+]([O-])=O)[N+]([O-])=O,,46.44216477311089,51.41519999999999,16.0,3.0,84.0,1.0,129.42000000000002,91.69359651387802,466.0323945374248
OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(O)=O,-1.259,0.4794000000000001,54.27919999999999,18.0,4.0,94.0,1.0,149.2,98.71419498604254,473.2355660235205
O=C(/C=C/C=C/c1ccc2OCOc2c1)N3CCCCC3,-3.853,2.997200000000001,81.17000000000004,21.0,3.0,110.0,1.0,38.77,124.2033442356936,571.3979945235308
ClCC(Br)CBr,-2.374,2.3836000000000004,37.229000000000006,6.0,2.0,38.0,0.0,0.0,59.50749669478716,27.97416845103709
OC(CCl)CCl,-0.115,0.8249,27.4468,6.0,2.0,38.0,0.0,20.23,46.86990146258213,27.97416845103709
ClC(Cl)(Cl)c1ccccc1,-3.567,3.513300000000002,45.679000000000016,10.0,0.0,54.0,1.0,0.0,74.7061439145386,199.84124603366345
OC(=O)CC(CC(O)=O)C(O)=O,0.275,-0.3633999999999998,35.63139999999999,12.0,5.0,68.0,0.0,111.9,67.4312291565319,192.0838499786226
C(OCc1ccccc1)c2ccccc2,-3.695,3.403400000000002,61.37700000000004,15.0,4.0,76.0,2.0,9.23,90.3319267838611,341.0981589624613
OC(=O)/C=C/c1[nH]cnc1,-1.964,0.5075,35.2575,10.0,2.0,52.0,1.0,65.97999999999999,57.22119068470313,238.26031184741805
CCCOC(=O)CCC,-1.905,1.7397,36.158,9.0,4.0,54.0,0.0,26.3,56.20397104375984,78.98533616859814
CCCC(C)C,-3.74,2.442500000000001,29.74599999999998,6.0,2.0,38.0,0.0,0.0,40.563961599812586,21.219280948873624
CC(C)CC(O)CC(C)C,-2.1590000000000003,2.4395000000000007,44.916800000000016,10.0,4.0,62.0,0.0,20.23,64.45302169519842,66.79745154591336
NC(=S)NCC=C,-0.294,0.0056,34.9851,7.0,2.0,40.0,0.0,38.05,48.39300746666075,79.75898006442378
C=COC=C,-1.261,1.29,21.478999999999992,5.0,2.0,28.0,0.0,9.23,31.568416536157745,32.912609383243264
NCCNCCNCCN,0.835,-1.916999999999998,43.84820000000001,10.0,7.0,62.0,0.0,76.1,62.343467361054095,49.70950594454669
NCCNCCNCCNCCN,0.723,-2.327399999999997,56.71790000000002,13.0,10.0,80.0,0.0,88.13,80.62321377345536,78.60357147141794
CC[S](=O)(=O)C(C)(C)[S](=O)(=O)CC,-1.927,0.5919000000000003,53.000600000000034,13.0,4.0,80.0,0.0,68.28,80.17970047778236,325.29672290314346
FC1(F)C(F)(F)C(F)(F)C1(F)F,-3.638,2.5412,19.788000000000004,392.37919838234274,0.0,72.0,0.0,0.0,60.152529440900025,151.0977500432694
COC1=CC=C2[C@H]3Cc4ccc(OC)c5O[C@@H]1[C@]2(CCN3C)c45,-2.661,2.4245,87.00200000000005,23.0,2.0,120.0,1.0,30.93,135.87358928689147,766.1233848323809
COc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-3.107,1.5116,46.302800000000005,14.0,3.0,74.0,1.0,95.51,78.21584190840005,389.6665861464256
FC(Br)C(F)(F)F,-1.901,2.2391999999999994,19.878,7.0,0.0,44.0,0.0,0.0,45.63388235957245,55.20035947603792
CC(=O)C1C(=O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3C2(C)C1=O,-3.537,1.49982,84.76110000000003,25.0,2.0,130.0,1.0,117.97,142.4575442870875,922.0876506010804
OCC(CO)(CO)[N+]([O-])=O,0.821,-2.0211999999999994,30.9828,10.0,4.0,60.0,0.0,103.82999999999998,56.86975435010721,112.55169583620196
COc1ccc(C(=O)Cc2c(CCN(C)C)cc3OCOc3c2OC)c(C(O)=O)c1OC,-2.535,2.6688,115.91480000000008,32.0,10.0,172.0,2.0,103.76,185.94186720041583,1031.3869465495895
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-4.652,4.515300000000004,91.88080000000004,23.0,1.0,128.0,0.0,37.3,140.28092152170035,550.0448238342481
Fc1ccccc1F,-2.0,1.9648,26.358,8.0,0.0,42.0,1.0,0.0,45.76247392534943,162.63833891467198
FC(F)(F)COC=C,-1.4780000000000002,1.7088,22.204,8.0,2.0,48.0,0.0,9.23,44.7546257771207,75.84283310353014
CC1OC(O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CCC3=C2)C6=COC(=O)C=C6)C(O)C(O)C1O,-3.955,3.013800000000002,138.11020000000002,38.0,3.0,210.0,1.0,129.59,223.2065615714324,1126.812062544604
O=C1C=CC=C2[C@@H]3CNC[C@H](C3)CN12,0.363,-6.769699897256963,54.41970000000003,14.0,0.0,74.0,1.0,34.03,82.75039725001179,409.9937128941548
C\C(=C/C(O)=O)C(O)=O,-0.6940000000000001,0.1018999999999999,29.02859999999999,9.0,2.0,50.0,0.0,74.6,51.42092815771127,167.79680833403847
O[S](=O)(=O)C[S](O)(=O)=O,0.754,-1.2804999999999995,27.9642,9.0,2.0,56.0,0.0,108.73999999999998,51.9965230479108,236.1797212526401
CC(C)(C)Cl,-1.507,2.0237,25.605999999999987,5.0,0.0,32.0,0.0,0.0,38.13734359790105,19.11941547876375
CCOC(=O)C(O)(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-4.512,3.7924000000000015,,21.0,4.0,110.0,2.0,46.53,132.6240993186574,575.475277933952
CC(C)CCl,-4.789805237454141,1.8812,25.55799999999999,5.0,1.0,32.0,0.0,0.0,978.2087314418645,17.609640474436812
Oc1cc(O)c(c(O)c1)C(=O)c2ccc(O)c(O)c2,-1.72,1.4455999999999998,64.64050000000003,19.0,2.0,98.0,2.0,118.22,106.98613030098144,639.1732847991934
CC(=O)C1C(=O)OC(=CC1=O)C,-1.226,0.2212999999999999,39.02700000000001,12.0,1.0,64.0,0.0,60.440000000000005,69.19652317253049,287.432985745165
COC1=C(C#N)C(=O)N(C)C=C1,-1.784,0.2655799999999999,42.95000000000002,12.0,1.0,62.0,1.0,,69.62349594124798,387.0248257561692
OC[C@H](O)[C@@H](O)C(O)[C@H](O)[C@H](O)CO,-0.517,-4.224499999999998,44.20560000000002,14.0,6.0,86.0,0.0,141.61,80.48853997958128,136.97373660251156
CC(=O)c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,-1.1740000000000002,-0.9321000000000006,70.84170000000003,21.0,75.30847627923089,,1.0,116.45000000000002,120.91065644898218,484.60081956771336
CC(C)(C)c1sc(N[S](=O)(=O)c2ccc(N)cc2)nn1,-3.74,2.2186000000000003,80.27190000000002,203.7991891043372,3.0,108.0,2.0,97.97,121.64690735689253,699.8037074429856
CCc1cccnc1,0.5379999999999999,1.644,33.614999999999995,8.0,1.0,42.0,1.0,12.89,49.38093532923669,145.73281445033504
CN1C2CCC1CC(C2)OC(=O)c3ccccc3,-2.369,2.4686000000000003,69.45250000000004,18.0,2.0,96.0,1.0,29.54,107.73912084176204,1432.990689585618
CCOC(=O)NCC(C)C,-0.768,1.3885,39.8627,10.0,3.0,60.0,0.0,38.33,61.75383322736787,101.7792291661388
CCCCCOC(=O)CCC,-2.467,2.5199000000000007,45.39200000000002,11.0,6.0,66.0,0.0,26.3,68.93385527255305,99.73585546369786
CC(=O)NCC(O)=O,-0.649,-0.7929000000000002,83.45940755878567,8.0,2.0,46.0,0.0,66.4,46.50121750691096,95.85105031544944
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]3[C@@H](C)CC(=O)[C@H]13,-0.265,-1.942599999999998,85.59220000000002,27.0,4.0,152.0,0.0,151.98000000000002,154.82538849230244,616.8353814919832
OC(=O)c1cccc(C(O)=O)c1C(O)=O,-0.8370000000000001,0.7811999999999999,47.3199,15.0,3.0,78.0,1.0,111.9,83.39349701940613,415.6658332869801
CCCOC(=O)CN1C=C(I)C(=O)C(=C1)I,-3.504,2.0107,77.38600000000002,16.0,4.0,88.0,1.0,48.3,120.64599883070352,415.9305493136352
Brc1ccc(I)cc1,-4.452,3.053700000000001,46.85900000000001,8.0,0.0,42.0,1.0,0.0,70.56078884618196,147.38833891467198
CC1=CCC(=O)O1,-0.293,0.8371,24.466,7.0,0.0,38.0,0.0,26.3,41.77865262925314,
CC(C)C(C)(C)O,-0.411,1.4133,31.135799999999985,7.0,1.0,1907.5034385454558,0.0,20.23,45.358195352008586,49.69058447171098
CC(C)(C)C(C)(C)O,-0.723,1.8034,35.75279999999999,8.0,0.0,50.0,0.0,20.23,51.7231374664052,59.36806555425064
CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,-5.284,4.575300000000004,106.41100000000009,28.0,2.0,152.0,0.0,60.440000000000005,167.32850051010428,820.4617842103512
CC(C)(C(O)=O)C(O)=O,-0.1669999999999999,0.1818,29.05259999999999,9.0,2.0,52.0,0.0,74.6,52.11053118989553,131.03698459046723
CC(C)(CC(O)=O)C(O)=O,-0.32,0.5719,33.66959999999999,10.0,3.0,58.0,0.0,74.6,58.47547330429214,159.13075145540293
CCCC(C)(O)CC,-1.001,-46.2119401233981,35.822799999999994,8.0,3.0,50.0,0.0,20.23,51.723137466405205,57.4071655715584
COc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3.085,1.4198000000000002,52.95719999999999,17.0,4.0,90.0,1.0,138.65,92.86881763089984,477.18394073503225
O=C1C=CNc2ccccc12,-1.481,1.5281,44.56870000000002,11.0,0.0,54.0,2.0,32.86,63.49423773222244,425.2608208761056
O=C(NC(=O)c1ccccc1)c2ccccc2,-2.273,2.2568,64.68070000000003,17.0,2.0,84.0,2.0,46.17,99.0912879380498,470.933177853866
Ic1ccccc1I,-4.217,2.8958000000000004,51.87600000000002,8.0,0.0,42.0,1.0,0.0,75.95507936158424,162.63833891467198
CC[NH+](C)CC,0.713,-0.4591,27.968699999999988,6.0,34.774712766862926,38.0,0.0,4.44,39.95885315561935,23.11941547876375
CCCCC(O)CCCC,-2.49,2.7277000000000013,45.05680000000002,10.0,6.0,62.0,0.0,20.23,64.45302169519843,53.748605961854445
CCCC(C)Cl,-2.63,2.4138,30.222999999999985,6.0,2.0,38.0,0.0,0.0,44.50228571229765,25.11941547876375
Ic1cccc(I)c1,-4.518,2.8958000000000004,51.87600000000001,8.0,0.0,42.0,1.0,0.0,75.95507936158424,166.38833891467198
CCCCCCCC(C)O,-2.744,,45.05680000000002,10.0,6.0,62.0,0.0,20.23,64.45302169519842,59.74860596185444
OC(=O)c1ccnc(C(O)=O)c1C(O)=O,-1.245,0.1762,45.11489999999999,15.0,3.0,78.0,1.0,124.79000000000002,82.61314500035265,420.1951582999609
Clc1ccccc1Br,-3.2030000000000003,3.1025,956.8220381052292,8.0,0.0,42.0,1.0,0.0,61.60221695202,164.63833891467198
OC(=O)CC(Br)C(O)=O,-0.215,0.3092,32.60359999999999,9.0,3.0,52.0,0.0,74.6,59.61313668114028,1131.2912577251163
[O-][N+](=O)c1ccc(Nc2ccccc2)c(c1)[N+]([O-])=O,-3.834,3.2466000000000017,69.47550000000001,19.0,4.0,96.0,2.0,98.31,107.34431095416863,628.1265516966855
CCOc1ccc(N[S](=O)(=O)c2ccc(N)cc2)nn1,-2.427,1.2582999999999998,74.86390000000002,20.0,5.0,106.0,2.0,107.2,116.39020508719469,668.8535522428149
CC(C)c1ccc2ccccc2c1,-5.297999999999999,3.963200000000003,58.03700000000004,13.0,95.56873571095187,66.0,2.0,0.0,79.20789399442198,413.0627536956115
CC12CCC3C(CCC4CC5SC5CC34C)C1CCC2O,-5.407,4.483900000000005,88.28380000000006,21.0,0.0,118.0,0.0,20.23,133.1963970968836,464.4827066363416
C#CCCCC#C,-1.747,1.4231,31.51699999999999,7.0,2.0,36.0,0.0,0.0,44.92735449792773,84.18716785960169
CC(C)CCCCCCO,-2.487,2.5852000000000017,45.008800000000015,10.0,6.0,62.0,0.0,20.23,64.45302169519843,59.74860596185444
OC(=O)C1(O)c2ccccc2c3ccc(Cl)cc13,-4.1610000000000005,2.640900000000001,67.52260000000003,18.0,1.0,90.0,2.0,57.53,108.26580623214244,665.8387220032452
CC(=C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]3(O)[C@H]4O[C@H]4[C@]5(CO5)[C@]3(C)[C@@H]2O,-1.19,-0.6178000000000003,68.08160000000004,21.0,1.0,114.0,0.0,91.82,121.22030712250807,596.971262626573
CC(=O)Nc1ccc(N\N=C\2C=C(C)C=CC2=O)cc1,-5.358,2.498100000000001,79.70740000000002,20.0,3.0,102.0,1.0,70.56,116.6190720045674,625.0236406185542
CCCCCCCC#C,-4.093999999999999,2.980100000000002,42.20900000000001,9.0,5.0,52.0,0.0,0.0,58.658013334861685,76.52932501298082
CC(=C)C1(O)[C@H]2OC(=O)[C@@H]1[C@]3(O)[C@H]4O[C@H]4[C@]5(CO5)[C@]3(C)[C@@H]2O,-1.42,-1.5028999999999997,69.54140000000004,22.0,1.0,120.0,0.0,112.05,126.01454087470408,641.8022207092022
CCCCCC(O)CCC,-2.591,2.7277000000000013,45.05680000000002,10.0,6.0,62.0,0.0,20.23,64.45302169519842,61.74860596185444
C\C(Cl)=C/C(O)=O,-0.605,1.2136,27.245799999999992,7.0,1.0,40.0,0.0,37.3,46.40349641795657,102.25742227201611
CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,-4.8580000000000005,2.964900000000002,88.49800000000005,24.0,4.0,130.0,0.0,63.68,142.2694547618539,638.8542726966778
C[C@H]([C@H](C)C([O-])=O)C([O-])=O,,-2.241599999999999,28.341999999999988,10.0,3.0,58.0,0.0,80.25999999999999,58.47547330429214,133.82680599646994
COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,-4.779,3.784220000000002,83.29540000000003,22.0,3.0,114.0,2.0,76.66,1924.7629538070785,685.3509531428246
CCCC(CC)(CC)CO,-2.419,2.5852000000000017,45.008800000000015,10.0,5.0,62.0,0.0,20.23,64.45302169519842,66.53278903942294
CN1CC[C@]23[C@H]4Oc5c(OCc6ccccc6)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4O)c35,-2.9730000000000003,3.0715000000000017,106.68580000000009,28.0,3.0,144.0,2.0,41.93000000000001,164.9360329334323,955.8226640711224
OCC(O)[C@H]1OC2O[C@@H](O[C@@H]2[C@H]1O)C(Cl)(Cl)Cl,-1.843,-0.4628999999999993,57.796400000000034,17.0,2.0,100.0,0.0,88.38000000000001,111.91531914730102,284.92430642566427
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2,-4.933,4.3991000000000025,92.51080000000002,22.0,4.0,116.0,2.0,46.53,146.1176041905734,603.1091973394051
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,-4.1930000000000005,4.157400000000004,89.13100000000006,21.0,9.0,118.0,1.0,29.54,132.78393360449536,426.1662903460974
CCCCC1=C(C)NC(=NC1=O)NCC,-3.02,1.85272,712.3289232572602,15.0,5.0,84.0,1.0,57.78,90.13667816581804,370.5860503155157
CCNc1nc(NC(C)CC)nc(OC)n1,-2.575,1.5223999999999998,63.918400000000034,16.0,6.0,90.0,1.0,71.96000000000001,95.8582114598357,330.9854695248083
CC(Cl)=CCl,-1.614,2.3253000000000004,25.463,5.0,0.0,30.0,0.0,0.0,41.386064678201855,42.85475297227335
OC(=O)c1cccc(Cl)c1C(O)=O,-0.976,1.7364000000000002,45.3706,13.0,2.0,68.0,1.0,74.6,78.37606527965143,372.4068180287228
CNC(=O)N(C)c1sc(nn1)C(C)(C)C,-1.997,1.6112,61.46770000000003,15.0,1.0,84.0,1.0,58.120000000000005,93.50532867483764,355.23947195293493
CCO[P](=S)(NC(C)CC)Oc1cc(C)ccc1[N+]([O-])=O,-4.814,3.931120000000004,87.26110000000004,21.0,8.0,118.0,1.0,73.63,129.76539350623858,552.9728394805225
CC\1=C(CC(O)=O)c2cc(F)ccc2C1=C\c3ccc(cc3)[S](C)=O,-4.552,4.365500000000004,97.89220000000005,25.0,4.0,128.0,2.0,54.37,147.5185424815781,939.9136691174384
COC(=O)[C@@H]1C2CC(C=C2)[C@@H]1C(=O)OC,-1.202,0.7706999999999999,51.74900000000002,15.0,2.0,82.0,0.0,52.60000000000001,88.23754149165421,290.5496111291175
CCOC(=O)\C=C(C)\C=C\CC(C)CCCC(C)C,,4.904500000000005,82.00000000000006,19.0,9.0,110.0,0.0,26.3,118.4741861233574,300.38392569815863
CC(C)OC(=O)[C@H](C)N(C(=O)c1ccccc1)c2ccc(F)c(Cl)c2,-4.561,4.466000000000005,95.35150000000004,25.0,5.0,132.0,2.0,46.61,150.70831685594297,764.519451387341
CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-6.625,5.340800000000003,92.88680000000004,28.0,6.0,150.0,2.0,89.51999999999998,159.979458736937,881.3358721418774
Nc1nc(N)nc(NC2CC2)n1,-1.179,-0.3897000000000006,45.2965,12.0,2.0,64.0,1.0,102.74,69.40898582963057,273.83982642577905
CCOC(=O)C(C)Oc1cccc(Oc2sc3cc(Cl)ccc3n2)c1,-5.674,5.072400000000003,97.86900000000004,25.0,6.0,130.0,3.0,57.650000000000006,153.6603076960833,895.6683796705244
C1CCCC1,-2.64,1.9505,23.085,5.0,0.0,30.0,0.0,0.0,33.19318833188676,11.60964047443681
CCC(C)(C)C,-3.55,2.442500000000001,29.74599999999998,6.0,0.0,38.0,0.0,0.0,40.563961599812586,29.793193904479523
C1CCCCC1,-3.1,2.3406,27.701999999999984,,0.0,36.0,0.0,0.0,39.55813044628337,3451.696348443582
CCC=CC,-2.54,1.9725,25.10499999999999,5.0,1.0,30.0,0.0,0.0,33.50941645323172,27.01955000865388
CCCCC=CC,-3.82,2.752700000000001,34.33899999999999,7.0,3.0,42.0,0.0,0.0,46.23930068202494,44.0
CCCCC#C,,1.8098,28.357999999999983,6.0,2.0,34.0,0.0,0.0,39.56318699167187,47.548875021634686
c1cc(C)cc(C)c1C,-3.31,2.611860000000001,40.65300000000001,9.0,0.0,48.0,1.0,0.0,56.52622946268678,211.27833704135645
c1cc(CC)ccc1CC,-3.75,2.811400000000001,45.19800000000003,10.0,2.0,54.0,1.0,0.0,62.89117157708339,160.69821324529929
c1cc(C)ccc1C(C)C,-3.77,3.118420000000002,45.26800000000003,10.0,1.0,54.0,1.0,0.0,62.89117157708339,3419.277656457707
c1ccccc1Cc2ccccc2,-4.17,3.277400000000002,55.69000000000003,13.0,2.0,64.0,2.0,0.0,78.85343943995761,310.81248233699284
c(c(c(c1ccc2)c2)ccc3)(c3)C1,-4.91,3.2578000000000014,54.68400000000003,13.0,0.0,62.0,2.0,0.0,77.84760828642837,411.600419055168
c1ccc2c(C)cccc2c1C,-4.74,3.456640000000002,53.422000000000025,12.0,0.0,60.0,2.0,,,372.057866193448
Cc1c(C)cc2ccccc2c1,-4.72,3.456640000000002,53.42200000000003,12.0,0.0,60.0,2.0,0.0,72.84295188002538,372.8078661934481
c1ccc2cccc3c2c1CC3,-4.63,2.938400000000001,51.35600000000002,12.0,0.0,58.0,2.0,0.0,71.83712072649615,401.9826286215576
c(c(c(c(c1ccc2)c2)C)ccc3)(c3)c1,-5.89,4.301420000000003,66.19100000000003,15.0,0.0,72.0,3.0,0.0,89.159674297364,581.6567221133736
ClCCl,-0.63,1.4215,16.573,3.0,0.0,20.0,0.0,0.0,29.3457834815929,2.754887502163468
ClC(Br)Cl,-1.54,2.1425,24.421,4.0,0.0,26.0,0.0,0.0,43.21333108723426,10.75488750216347
ClC(Br)Br,-1.9,2.2986000000000004,27.495,4.0,0.0,26.0,0.0,0.0,46.77761246599394,10.75488750216347
BrCCBr,-1.68,1.7762,27.588,4.0,1.0,26.0,0.0,0.0,42.83928835350887,6.0
CCCI,-2.29,1.8314,29.17799999999999,4.0,1.0,26.0,0.0,0.0,40.7309733776664,5.245112497836532
CCCCCl,-2.03,2.0253,25.62799999999999,5.0,2.0,32.0,0.0,0.0,38.13734359790105,11.119415478763749
CC(C)(Cl)C(Cl)C,-2.69,2.631100000000001,35.247,7.0,1.0,44.0,0.0,0.0,54.80555193917933,51.5907190016011
ClC=CCl,-1.3,1.9352,20.846,4.0,0.0,24.0,0.0,0.0,35.02112256380526,19.219280948873624
IC=CI,-3.22,2.3276000000000003,37.18000000000001,4.0,0.0,24.0,0.0,0.0,52.938266352129176,19.219280948873624
ClC=C(Cl)Cl,-1.96,2.5017000000000005,25.642,5.0,0.0,30.0,0.0,0.0,45.324388790686925,42.85475297227335
ClC(=C(C=C(Cl)Cl)Cl)Cl,-4.23,4.1909,44.37400000000001,9.0,1.0,52.0,0.0,0.0,77.97120244105922,148.34093004940027
c1ccccc1c2cc(Cl)ccc2,-4.88,4.007000000000002,56.88800000000003,13.0,1.0,64.0,2.0,0.0,82.79176355244267,392.8790477621569
c1ccccc1c2c(Cl)cccc2Cl,-5.21,4.660400000000002,61.898000000000025,14.0,1.0,70.0,2.0,0.0,93.09502977932434,415.0796467381504
c1ccccc1c2c(Cl)cc(Cl)c(Cl)c2,-6.27,5.313800000000001,66.90800000000002,15.0,1.0,76.0,2.0,1307.8787230033395,103.398296006206,477.72594705335234
c1c(Cl)c(Cl)cc(Cl)c1c2c(Cl)cc(Cl)c(Cl)c2,-8.56,7.274000000000001,81.938,18.0,1.0,94.0,2.0,0.0,134.308094686851,564.9500798683472
Clc1c(Cl)cc(Cl)cc1c2c(Cl)cc(Cl)cc2Cl,-8.71,7.274000000000001,81.938,18.0,1.0,94.0,2.0,0.0,134.30809468685104,597.2000798683472
OCC(C)C,0.04,0.6347,21.9238,5.0,1.0,32.0,0.0,20.23,32.62831112321538,17.609640474436812
OCC(CCC)C,-1.11,1.4149,31.15779999999998,7.0,3.0,44.0,0.0,20.23,45.35819535200859,35.161259458730164
CCC(C)(C)CO,-1.04,1.4149,31.15779999999998,7.0,2.0,44.0,0.0,20.23,45.35819535200859,42.14170945007629
OCC(CC)CC,-1.17,1.4149,31.15779999999998,7.0,3.0,44.0,0.0,20.23,45.35819535200859,25.651484454403228
CC(O)(C)C(C)CC,-0.89,1.8034,35.75279999999999,8.0,2.0,50.0,0.0,20.23,51.723137466405205,61.27730243901708
OC(CC)(CC)CC,-0.85,1.9475,35.822799999999994,8.0,3.0,50.0,0.0,20.23,51.723137466405205,47.142503065067984
CCC=O,0.58,,16.355,4.0,1.0,24.0,0.0,17.07,25.63065735666653,17.24511249783653
CCCCC=O,-0.85,1.3755,25.588999999999988,6.0,3.0,36.0,0.0,17.07,38.36054158545974,32.919684538544
O=CCCCCC,-1.3,1.7656,30.20599999999998,7.0,4.0,42.0,0.0,17.07,44.72548369985636,41.444678358882754
O=CC=CC,0.32,0.7614,20.878,5.0,1.0,28.0,21.877460335530184,17.07,31.30599643887888,45.60964047443681
O=C(CC)C,0.52,0.9854,20.972,5.0,1.0,30.0,0.0,17.07,31.99559947106314,38.912609383243264
O=C(CCC)C,-0.19,1.3755,25.588999999999988,6.0,2.0,36.0,0.0,17.07,38.36054158545974,47.90013452989013
O=C(CCCC)C,-0.8,1.7656,30.20599999999998,7.0,3.0,42.0,0.0,17.07,44.72548369985636,57.20035947603792
O=C(C=C)CCC,-0.83,1.5416,30.111999999999988,7.0,3.0,40.0,0.0,17.07,44.0358806676721,74.24920506009684
O=C(O)CCCCCCC,-2.3,2.4315000000000007,,10.0,6.0,60.0,0.0,260.7455223799125,62.24960168084559,89.25838096618138
O=C(O)C=CC=CC,-1.77,1.2033,31.589799999999983,8.0,2.0,44.0,0.0,37.3,48.14051138768385,122.49022499567306
O=C(O)Cc(cccc1)c1,-0.89,1.3137,37.78180000000001,10.0,2.0,52.0,1.0,37.3,59.11704320052995,215.9590174505521
O=C(OC(C1C(C2(CC(O)(C3=C)CC4)C3)C(=O)O)(C24)C=CC5O)C15C,-1.84,1.0270999999999997,,25.0,1.0,134.0,0.0,104.06,144.71913794113627,771.8760069846132
